brand,model_year,mileage,fuel_type,transmission,engine_size,horsepower,body_type,color,num_cylinders,fuel_efficiency,mileage_category,owner_count,is_accident_free,has_service_history,age_years,price,price_per_hp,price_per_cc
Chevrolet,2017,133060,Hybrid,CVT,3.2,254,Wagon,Silver,6,23.1,Medium,1,0,1,7,32653.384753749524,128.55663288877764,10.204182735546727
Mazda,2018,244817,Diesel,Manual,3.9,193,Sedan,White,4,44.8,Medium,1,0,1,6,12063.050112847586,62.50285032563516,3.093089772525022
Ford,2013,110041,Hybrid,Automatic,2.4,468,Coupe,Yellow,4,39.9,Medium,2,0,0,11,17672.276865116724,37.76127535281351,7.363448693798635
Ford,2015,128467,LPG,Manual,3.5,410,Sedan,Silver,12,18.8,Low,1,1,1,9,18988.577578225333,46.31360384933008,5.425307879492952
BMW,2018,145328,LPG,Manual,3.3,329,Hatchback,Orange,6,12.9,Medium,1,1,1,6,29665.50353298032,90.16870374766056,8.989546525145553
Hyundai,2015,118490,Diesel,Semi-Automatic,3.2,138,Convertible,Orange,6,38.6,Low,2,0,1,9,26226.219308930005,190.04506745601452,8.195693534040627
Hyundai,2023,218800,Electric,CVT,3.6,282,SUV,Black,12,25.6,High,1,0,0,1,54045.96387924516,191.65235418172043,15.012767744234766
BMW,2021,126155,LPG,Automatic,2.0,394,Pickup,Brown,8,40.6,Low,2,0,0,3,47014.13668265071,119.32522000672769,23.507068341325354
Subaru,2021,28230,Petrol,Manual,1.3,318,Hatchback,Gray,6,27.8,High,3,1,0,3,22907.84838888361,72.03725908453966,17.621421837602774
Honda,2021,236538,Diesel,CVT,1.5,313,Hatchback,Gray,12,23.8,Low,2,1,1,3,19415.44100125807,62.03016294331652,12.943627334172048
Nissan,2018,59778,Hybrid,CVT,1.9,382,Convertible,White,6,28.0,High,2,0,0,6,43553.14704425255,114.01347393783391,22.92270897065924
Toyota,2013,45833,Hybrid,Semi-Automatic,3.0,174,Wagon,Brown,12,39.9,Low,2,0,0,11,28884.90790575166,166.00521784914747,9.628302635250554
Ford,2017,22625,Petrol,Semi-Automatic,4.4,220,Hatchback,Black,4,46.1,Low,3,0,0,7,19183.887845665835,87.19949020757198,4.359974510378599
Ford,2018,32088,LPG,Semi-Automatic,3.8,413,Pickup,Red,4,12.0,High,3,0,0,6,49985.10161200033,121.02930172397176,13.15397410842114
Nissan,2013,210722,Diesel,Automatic,4.2,192,Coupe,Green,6,31.0,Medium,3,1,0,11,12768.61457094016,66.50320089031334,3.040146326414324
Honda,2014,172239,Petrol,Manual,2.4,188,Hatchback,Silver,6,11.3,Medium,2,1,0,10,12691.969608800386,67.51047664255525,5.288320670333494
Ford,2023,103937,LPG,Semi-Automatic,2.6,441,Coupe,Brown,4,28.7,Medium,2,0,1,1,76555.86403775272,173.59606357767058,29.444563091443353
Mazda,2017,202363,Diesel,Semi-Automatic,2.6,424,Sedan,Green,8,45.4,Medium,2,1,1,7,23300.434915910057,54.953855933750134,8.961705736888483
Chevrolet,2021,196375,Hybrid,Semi-Automatic,1.8,368,Wagon,Red,12,24.5,Medium,2,1,0,3,41534.225125238474,112.86474218814803,23.074569514021373
Toyota,2019,76361,Diesel,Manual,1.2,176,Coupe,Yellow,8,47.3,Low,2,0,1,5,43414.37045192594,246.67255938594283,36.178642043271616
Tesla,2023,88229,Electric,Manual,3.4,414,Hatchback,Black,8,35.2,Medium,2,0,0,1,71747.26052387577,173.30256165187384,21.102135448198755
Ford,2015,135189,Diesel,Semi-Automatic,5.0,95,Wagon,Green,8,47.4,Low,2,0,1,9,29402.77175013934,309.50286052778256,5.880554350027868
BMW,2021,90265,Electric,Semi-Automatic,1.7,123,Pickup,Black,4,40.3,High,1,0,0,3,110732.92875092902,900.2677134221872,65.13701691231118
Chevrolet,2016,97718,Diesel,CVT,1.2,455,Wagon,Black,6,14.1,Medium,3,1,1,8,24194.578143794886,53.17489701932942,20.162148453162406
Ford,2012,60710,Electric,Semi-Automatic,4.1,309,Coupe,Brown,8,19.2,Medium,1,0,0,12,53931.720200118354,174.53631132724385,13.154078097589842
Kia,2016,225498,Hybrid,Automatic,2.0,469,Coupe,Orange,4,25.8,Medium,3,0,0,8,27880.187360829907,59.44602848791025,13.940093680414954
Lexus,2021,94876,LPG,Automatic,4.3,187,SUV,Blue,12,16.8,Medium,2,0,1,3,67468.54482528829,360.7943573544828,15.690359261694951
Mazda,2023,198126,Electric,Semi-Automatic,3.8,296,SUV,White,6,29.8,Low,1,0,0,1,41361.82629976788,139.73589966137797,10.884691131517863
Chevrolet,2017,30949,Electric,Manual,4.8,478,Wagon,Gray,12,28.9,Low,2,1,1,7,65434.01445278179,136.8912436250665,13.63208634432954
Volkswagen,2019,153619,Hybrid,CVT,2.6,339,Convertible,Black,8,48.3,Low,1,0,0,5,64727.985030974545,190.93800894092786,24.895378858067133
Tesla,2015,212954,Electric,Manual,3.6,391,Convertible,Brown,6,27.3,High,1,0,0,9,52948.84522766448,135.41904150297822,14.708012563240134
Lexus,2019,68136,Petrol,Semi-Automatic,2.9,399,SUV,Brown,8,41.4,Low,2,1,0,5,81661.86221548979,204.66632134207967,28.159262832927514
Audi,2018,111541,Hybrid,Automatic,3.5,275,Hatchback,Green,6,47.7,Medium,1,0,0,6,34585.57987316435,125.76574499332492,9.88159424947553
BMW,2022,247955,Petrol,CVT,2.8,497,Sedan,Green,8,45.1,High,1,0,1,2,31155.294246675126,62.68670874582521,11.126890802383974
BMW,2015,195691,Hybrid,Manual,1.8,174,Wagon,Silver,12,18.3,High,3,0,1,9,28161.37346438466,161.84697393324515,15.6452074802137
Toyota,2021,61842,Electric,Manual,3.0,135,Sedan,Black,12,29.8,Medium,2,1,1,3,22482.448279554977,166.53665392262945,7.494149426518326
Nissan,2018,225875,Petrol,Semi-Automatic,3.1,111,SUV,Blue,8,23.9,Medium,2,0,1,6,20258.829737344626,182.51197961571734,6.535106366885363
Lexus,2022,232930,Electric,CVT,4.2,310,Coupe,White,6,26.0,Medium,1,0,1,2,59477.18324047988,191.86188142090282,14.161234104876161
Chevrolet,2013,26990,Hybrid,Automatic,3.9,451,Pickup,White,12,24.4,Medium,2,0,0,11,16845.360489781524,37.35113190638919,4.319323202508083
Honda,2017,147265,Electric,Semi-Automatic,3.7,88,Wagon,Yellow,6,43.1,Low,3,1,0,7,23822.359331083077,270.7086287623077,6.438475494887318
BMW,2020,30109,Petrol,CVT,1.5,270,SUV,Yellow,6,28.1,High,3,0,1,4,68283.61775718333,252.90228798956787,45.52241183812222
Chevrolet,2013,130356,Petrol,Manual,3.9,440,Hatchback,Silver,12,30.9,Medium,2,0,0,11,7503.6624757286845,17.053778353928827,1.9240160194176115
Subaru,2011,150305,Electric,Semi-Automatic,3.0,279,Pickup,Gray,4,49.3,Low,2,0,1,13,10009.892899217473,35.877752326944346,3.3366309664058242
Chevrolet,2019,244629,Diesel,Manual,4.6,413,Wagon,Yellow,4,12.4,Medium,3,1,0,5,18085.128732902755,43.78965794891708,3.931549724544077
Subaru,2020,212802,Hybrid,Manual,4.7,240,Wagon,Red,6,29.5,Low,2,1,1,4,38356.37477876381,159.81822824484922,8.1609308039923
Kia,2018,128133,Hybrid,Semi-Automatic,1.2,166,Convertible,Silver,12,41.0,Medium,1,0,0,6,45695.21090227654,275.2723548329912,38.07934241856378
Mercedes-Benz,2014,165582,Electric,Semi-Automatic,4.3,100,Coupe,White,4,16.0,Medium,2,0,0,10,28913.055211772888,289.1305521177289,6.7239663283192765
Mercedes-Benz,2013,1306,Diesel,Semi-Automatic,1.2,390,Wagon,White,8,34.5,Medium,1,1,1,11,56406.511594986165,144.63208101278505,47.005426329155135
Audi,2011,3849,Petrol,Semi-Automatic,2.5,155,Coupe,Blue,6,19.6,Low,3,0,0,13,21717.36752937145,140.11204857659,8.68694701174858
Volkswagen,2010,12360,LPG,Semi-Automatic,3.2,465,SUV,Brown,4,44.7,Medium,2,1,1,14,16017.320042282516,34.44584955329573,5.005412513213286
Audi,2020,111072,LPG,Manual,1.6,220,Hatchback,Red,12,23.1,Low,3,1,0,4,57156.29284062966,259.8013310937712,35.722683025393536
Subaru,2016,94767,Electric,Automatic,4.0,205,Pickup,Gray,12,23.2,Low,2,1,1,8,33323.632915118265,162.55430690301594,8.330908228779567
Lexus,2015,176872,Diesel,Automatic,1.0,330,Pickup,Green,6,33.9,High,1,0,0,9,26475.524988696736,80.22886360211132,26.475524988696737
Ford,2011,168035,Diesel,Semi-Automatic,1.7,467,Hatchback,Silver,12,17.3,Low,2,1,1,13,8435.488417182149,18.063144362274407,4.962052010107146
Honda,2017,54330,Hybrid,Manual,3.3,163,Wagon,Yellow,8,21.4,Low,3,1,0,7,37563.14311223844,230.44873074992907,11.382770640072254
Ford,2020,51707,Petrol,Automatic,3.9,450,Wagon,Orange,8,26.7,Low,1,0,0,4,45888.72268200848,101.97493929335218,11.766339149232945
Hyundai,2013,18689,Diesel,Automatic,4.7,127,SUV,Blue,4,24.1,Low,2,0,1,11,18313.994597069453,144.20468186668862,3.8965945951211602
Ford,2017,29084,LPG,Automatic,3.8,458,Convertible,White,12,31.0,Low,3,0,1,7,39234.427957966145,85.6646898645549,10.32484946262267
Toyota,2016,40387,Petrol,Manual,3.7,157,Convertible,Orange,8,34.0,High,3,1,1,8,17603.08582162286,112.12156574282076,4.757590762600772
Ford,2014,74816,Petrol,Semi-Automatic,2.6,109,Convertible,Silver,6,32.7,Medium,2,1,1,10,34690.685504653375,318.26316976746216,13.342571347943606
Audi,2019,2642,Electric,Semi-Automatic,1.0,364,Coupe,Black,12,36.2,High,3,0,0,5,61738.59097792329,169.61151367561342,61.73859097792329
BMW,2019,42137,Diesel,Semi-Automatic,1.5,215,Convertible,Gray,4,22.3,High,1,1,0,5,107957.03315997939,502.1257356278111,71.97135543998625
Mazda,2021,210904,Electric,CVT,3.1,219,Hatchback,Black,6,15.1,Medium,2,0,0,3,31882.191024721367,145.58078093480077,10.284577749910119
BMW,2017,186633,Diesel,CVT,3.7,120,Pickup,Silver,6,40.4,Low,1,0,0,7,23585.151526566107,196.5429293880509,6.374365277450299
Mercedes-Benz,2023,62260,Hybrid,CVT,2.7,361,Pickup,Black,6,44.0,Medium,3,0,0,1,93187.71798914955,258.1377229616331,34.51396962561094
Mazda,2018,146510,Electric,Manual,3.9,129,Coupe,Gray,8,20.3,Low,3,0,1,6,35089.262231472916,272.00978474010014,8.997246726018696
Nissan,2014,48442,Electric,Automatic,3.1,337,SUV,Brown,6,26.3,Medium,3,0,1,10,26091.151458710778,77.4218144175394,8.416500470551863
Honda,2019,103061,LPG,Automatic,1.3,390,Hatchback,Silver,8,29.9,High,1,1,1,5,20313.41184429102,52.08567139561799,15.625701418685399
Honda,2014,134066,Electric,Manual,1.8,439,Pickup,Orange,6,31.3,Low,3,1,1,10,12680.195603549244,28.88427244544247,7.044553113082913
Toyota,2011,125844,Diesel,Manual,4.4,349,Hatchback,Black,8,36.4,High,2,0,1,13,12896.179057925756,36.95180245823999,2.930949785892217
Lexus,2014,244602,LPG,Semi-Automatic,3.9,213,Pickup,Gray,12,11.7,Low,2,1,0,10,23143.808533939147,108.65637809361102,5.934309880497217
Audi,2012,99575,Electric,Semi-Automatic,4.6,313,Sedan,Yellow,8,38.9,Medium,3,1,0,12,49893.003530575304,159.40256719033644,10.846305115342458
Mercedes-Benz,2016,1813,Electric,CVT,1.5,207,SUV,Green,8,12.5,Medium,2,0,1,8,88302.62878378388,426.5827477477482,58.86841918918925
Kia,2019,93027,Hybrid,CVT,5.0,183,SUV,Gray,12,28.7,Medium,1,1,1,5,37843.01823068232,206.7924493479908,7.568603646136464
Hyundai,2014,123489,Electric,Manual,1.8,333,Sedan,Blue,6,43.1,Medium,1,1,1,10,14153.738794806777,42.50372010452486,7.863188219337099
Lexus,2017,84381,Petrol,CVT,1.0,174,Coupe,Green,12,28.0,Medium,3,0,0,7,24100.21170335571,138.50696381238916,24.10021170335571
Honda,2010,249880,LPG,Automatic,5.0,416,Pickup,Yellow,6,16.0,High,2,1,1,14,10464.877898027657,25.155956485643404,2.092975579605531
BMW,2012,55276,Petrol,Manual,2.1,296,Pickup,Red,8,49.4,High,2,1,1,12,35544.27921442081,120.08202437304327,16.925847244962288
Ford,2012,41243,LPG,Manual,3.7,140,Pickup,Orange,6,45.6,Low,3,1,1,12,19465.86718209814,139.04190844355813,5.261045184350849
Ford,2018,193984,Hybrid,Automatic,1.7,347,Convertible,White,8,40.9,High,1,1,0,6,44433.62904490665,128.0508041639961,26.13742884994509
Nissan,2014,60272,Electric,Semi-Automatic,3.3,320,Convertible,Yellow,6,26.5,Low,3,1,1,10,52647.96845105271,164.52490140953972,15.953929833652335
Mercedes-Benz,2021,233772,Electric,Semi-Automatic,4.6,92,Convertible,Brown,8,17.4,Low,2,0,0,3,123697.91339353407,1344.5425368862398,26.890850737724797
Audi,2018,173123,Electric,Automatic,2.3,226,Convertible,Green,8,47.7,High,2,0,1,6,64618.328429413574,285.92180720979457,28.09492540409286
Audi,2022,209926,LPG,Automatic,3.7,319,Convertible,Brown,4,31.3,High,3,0,1,2,49748.70336393391,155.95204816280224,13.445595503765922
Volkswagen,2018,213808,Electric,CVT,1.8,168,Sedan,Green,6,44.1,Low,1,0,0,6,25363.791412407023,150.97494888337513,14.090995229115013
Subaru,2010,65618,Petrol,Manual,3.5,174,SUV,Blue,6,23.7,High,1,0,0,14,8100.776749707655,46.55618821671066,2.3145076427736155
Tesla,2011,1920,Electric,CVT,2.3,394,Coupe,Red,4,23.4,High,3,1,1,13,75848.35165204773,192.50850673108562,32.97754419654249
Honda,2014,106121,Hybrid,Automatic,1.8,372,Hatchback,White,8,49.4,High,2,1,1,10,16954.604927597662,45.57689496666038,9.419224959776479
Audi,2013,208291,Petrol,CVT,2.3,104,Convertible,Blue,8,30.9,Medium,1,0,0,11,26462.306480638916,254.44525462152802,11.505350643756051
Nissan,2019,76872,Electric,Automatic,1.7,351,Sedan,Yellow,4,15.6,Medium,3,0,0,5,46125.43318389741,131.41149055241428,27.13260775523377
BMW,2018,81132,Electric,CVT,4.6,245,Pickup,Brown,4,18.8,Low,2,0,1,6,78379.0356937579,319.9144314030935,17.038920802990848
Mercedes-Benz,2016,2093,Diesel,CVT,2.6,329,Coupe,Green,12,29.3,High,1,1,0,8,55778.818206114745,169.54048086964968,21.45339161773644
Hyundai,2015,12905,LPG,Semi-Automatic,2.0,166,Coupe,Yellow,8,11.7,Low,1,1,0,9,31595.461013827964,190.33410249293954,15.797730506913982
Volkswagen,2016,121759,Petrol,Automatic,2.8,221,Coupe,Gray,12,28.5,High,3,1,1,8,17979.383247439095,81.35467532777871,6.42120830265682
Nissan,2010,155423,Diesel,CVT,2.3,213,Sedan,Red,6,26.8,Medium,2,1,1,14,12304.539886877728,57.76779289613957,5.349799950816403
Chevrolet,2010,30981,Hybrid,Manual,4.0,358,Hatchback,Orange,12,41.2,High,1,1,1,14,20387.4292112657,56.948126288451675,5.096857302816424
Toyota,2017,73903,LPG,CVT,4.9,205,Convertible,Gray,4,24.2,High,3,1,0,7,16896.69634921673,82.42290902056942,3.4483053773911694
Hyundai,2022,70821,Petrol,CVT,2.8,395,Coupe,Brown,4,49.3,High,1,0,1,2,67989.44580009585,172.125179240749,24.28194492860566
Subaru,2022,109200,Electric,Manual,4.4,475,Sedan,Red,4,17.2,Medium,2,1,1,2,57824.66150721189,121.73612948886714,13.141968524366337
Chevrolet,2011,234313,Petrol,Automatic,3.3,220,Pickup,Red,4,33.6,Medium,1,0,0,13,10697.751233943496,48.626141972470435,3.2417427981646956
Kia,2021,82289,Electric,Semi-Automatic,1.6,435,SUV,Yellow,12,13.6,Medium,2,0,1,3,67717.88346187568,155.67329531465674,42.3236771636723
Subaru,2019,116506,LPG,Semi-Automatic,3.8,182,Pickup,Gray,12,39.4,Low,1,1,0,5,29237.925670285804,160.6479432433286,7.694190965864685
Ford,2020,215093,Electric,Semi-Automatic,3.1,305,Sedan,Yellow,12,49.8,High,1,1,0,4,25736.60043503121,84.38229650829905,8.302129172590712
Toyota,2018,78513,Hybrid,Manual,3.6,469,Sedan,Yellow,4,42.8,Medium,3,1,1,6,39173.49852413256,83.52558320710568,10.8815273678146
Honda,2016,150946,Electric,CVT,4.6,142,Sedan,Yellow,4,32.2,Low,1,1,1,8,25837.067648117125,181.95118062054314,5.616753836547201
BMW,2015,182003,Hybrid,Automatic,2.8,373,Coupe,Brown,8,29.4,Medium,2,1,0,9,31236.802114391154,83.74477778657146,11.156000755139697
Toyota,2010,138746,LPG,CVT,4.6,463,Sedan,Green,8,43.4,High,3,1,1,14,11099.263208739825,23.972490731619494,2.412883306247788
Subaru,2010,50516,LPG,Semi-Automatic,4.0,385,SUV,Green,4,47.4,Low,2,1,0,14,18901.947275352923,49.09596694896863,4.725486818838231
Tesla,2011,225646,Petrol,CVT,3.0,333,Coupe,Brown,8,49.6,Medium,2,1,0,13,21334.655482724,64.06803448265465,7.111551827574667
Chevrolet,2015,191758,Hybrid,Manual,3.4,259,Pickup,White,6,25.9,Medium,3,0,1,9,10022.679415971243,38.69760392266889,2.9478468870503653
Honda,2023,225923,Hybrid,Manual,2.3,119,SUV,Orange,6,49.6,Low,2,0,1,1,28517.677214694017,239.64434634196652,12.398990093345224
Mazda,2015,69212,Diesel,Automatic,4.9,343,Wagon,Blue,4,16.2,Low,1,1,0,9,14216.27394658346,41.44686281802758,2.9012803972619308
Tesla,2011,133498,Diesel,Automatic,3.7,268,Pickup,Orange,12,20.1,Low,3,0,0,13,22267.68235139025,83.08836698279944,6.01829252740277
Ford,2010,130970,Diesel,Semi-Automatic,1.2,87,Sedan,Brown,6,13.6,Low,1,1,1,14,17634.661299916417,202.69725632087835,14.69555108326368
Tesla,2019,90009,Electric,Automatic,2.3,183,Convertible,Black,6,20.9,Low,1,0,0,5,47009.96866291943,256.8850746607619,20.439116809964972
Volkswagen,2014,199570,Diesel,CVT,3.5,304,Convertible,Blue,12,40.7,Medium,2,0,0,10,16048.168752554546,52.79002879129785,4.585191072158442
Volkswagen,2014,161015,Hybrid,Manual,1.2,113,Coupe,White,8,44.1,Low,2,1,0,10,27493.845783615467,243.30836976650855,22.911538153012888
Kia,2011,197467,Electric,Manual,1.1,315,Convertible,Silver,12,41.2,Low,1,1,1,13,8556.848548772194,27.164598567530774,7.778953226156539
Subaru,2015,44816,LPG,Manual,2.8,307,Pickup,Blue,8,35.2,High,3,1,0,9,11146.073838088474,36.3064294400276,3.9807406564601693
Mercedes-Benz,2018,4138,Petrol,Automatic,2.3,267,Coupe,Red,8,30.6,Medium,1,0,0,6,96277.07679467928,360.588302601795,41.85959860638229
Hyundai,2011,231800,Diesel,Manual,2.8,392,Pickup,Brown,12,38.3,High,1,0,1,13,10566.9997950782,26.95663213030153,3.7739284982422143
Hyundai,2019,91176,LPG,Manual,2.1,101,Sedan,Silver,8,25.6,Medium,2,1,0,5,22446.3069624575,222.2406629946287,10.688717601170238
Mazda,2011,75945,Hybrid,Manual,1.7,422,Hatchback,Orange,6,43.7,Medium,2,0,0,13,16412.970006364245,38.89329385394371,9.65468823903779
Mazda,2012,4017,Petrol,Semi-Automatic,3.8,119,Hatchback,Silver,4,37.1,Medium,1,1,1,12,11680.780512891444,98.15781943606255,3.073889608655643
Honda,2022,10451,LPG,Semi-Automatic,3.1,252,SUV,Brown,8,37.9,Low,1,0,1,2,70812.19931881306,281.00079094767085,22.8426449415526
Ford,2016,194028,Petrol,Automatic,1.8,258,Sedan,Orange,6,31.4,High,2,1,1,8,8480.487211994581,32.870105472847214,4.711381784441434
Audi,2015,93863,Diesel,Manual,2.3,165,Convertible,Brown,12,45.4,Medium,1,0,1,9,34989.878090220554,212.0598672134579,15.212990474008937
Kia,2021,10278,Hybrid,Automatic,3.4,212,Sedan,Gray,8,20.1,Medium,2,1,1,3,41212.878487115384,194.40037022224237,12.121434849151584
Volkswagen,2017,221552,Petrol,Manual,1.3,430,Wagon,Black,6,25.2,Medium,1,1,0,7,12591.310328828285,29.28211704378671,9.685623329867912
Honda,2017,43764,LPG,Manual,1.6,92,Hatchback,White,8,41.1,High,3,1,0,7,13093.084157389792,142.31613214554122,8.183177598368621
Audi,2015,123030,Diesel,Manual,1.3,107,Convertible,White,12,29.7,Medium,3,0,1,9,39500.75521167691,369.1659365577281,30.385196316674545
Hyundai,2021,132206,Diesel,Automatic,4.2,163,Pickup,Red,4,45.6,High,1,1,0,3,31790.443907303597,195.03339820431654,7.569153311262761
Mercedes-Benz,2020,62943,LPG,Automatic,4.0,397,Pickup,Black,8,23.9,High,2,0,1,4,69328.2017760729,174.63023117398717,17.332050444018225
Tesla,2019,95667,LPG,Manual,4.0,428,Hatchback,Black,4,24.8,Low,1,1,0,5,55269.084816581184,129.13337573967567,13.817271204145296
Volkswagen,2012,54318,Petrol,CVT,3.9,422,Sedan,Red,8,45.5,Medium,1,1,0,12,22440.39285613222,53.17628638893891,5.753946886187749
Honda,2012,103423,Electric,Automatic,3.7,359,Convertible,Orange,8,28.6,Medium,2,1,0,12,22425.814843543016,62.46745081766857,6.061031038795409
Toyota,2010,103998,Diesel,Semi-Automatic,2.9,433,SUV,Red,12,30.6,High,1,0,1,14,11972.322407235004,27.649705328487308,4.128387036977587
Audi,2016,60128,Petrol,Automatic,3.6,342,Pickup,Orange,8,23.3,High,2,0,1,8,39916.79097541426,116.7157630860066,11.087997493170628
Tesla,2014,219128,LPG,Manual,1.2,245,Sedan,Red,6,21.1,Low,1,0,1,10,10877.727582130845,44.398888090329976,9.064772985109038
Volkswagen,2013,21869,Petrol,CVT,3.5,372,SUV,Blue,6,36.2,Medium,2,1,0,11,31484.747968311545,84.6364192696547,8.995642276660442
Hyundai,2019,233540,LPG,Manual,4.1,147,Convertible,Blue,4,14.8,High,1,0,1,5,8557.504640504638,58.214317282344474,2.087196253781619
Nissan,2013,248106,Hybrid,Semi-Automatic,3.0,305,Hatchback,Gray,4,45.2,Medium,3,1,0,11,6631.478614107781,21.742552833140266,2.21049287136926
Ford,2023,5039,LPG,Automatic,2.4,249,Wagon,Green,6,41.2,Medium,2,1,0,1,35617.84481456993,143.04355347216838,14.84076867273747
Audi,2013,152353,LPG,Automatic,2.1,165,Coupe,Red,4,17.6,Medium,3,1,1,11,35073.31666496821,212.56555554526187,16.701579364270575
Hyundai,2015,112935,LPG,Manual,3.6,212,Hatchback,Black,4,37.8,High,2,1,0,9,5559.844095974483,26.225679697992845,1.5444011377706897
Volkswagen,2017,10442,Electric,Manual,3.8,257,SUV,Blue,6,34.1,Medium,2,1,0,7,56933.72808699076,221.5320159026878,14.982560022892306
Audi,2017,73788,LPG,Semi-Automatic,4.5,422,Sedan,Yellow,6,17.4,High,2,0,0,7,22750.09251545236,53.91017183756484,5.055576114544969
Kia,2014,119729,Diesel,CVT,2.4,331,Pickup,Orange,6,20.9,Low,2,0,1,10,22977.369724881053,69.41803542260136,9.573904052033772
Tesla,2015,27586,Diesel,Semi-Automatic,4.1,94,Convertible,Blue,12,26.4,Low,1,1,1,9,83401.46852642269,887.2496651747094,20.34182159181041
Lexus,2013,53053,Petrol,CVT,3.2,302,Hatchback,Blue,12,38.0,High,1,1,1,11,24896.75630365484,82.43959040945312,7.780236344892138
Volkswagen,2021,181561,Electric,Automatic,4.5,458,Pickup,Brown,6,35.5,Medium,2,0,0,3,72709.98985359952,158.755436361571,16.157775523022114
Kia,2023,214176,Petrol,CVT,3.1,280,Pickup,Orange,8,31.3,Low,1,1,0,1,37336.29705125753,133.34391804020547,12.043966790728234
Chevrolet,2020,86346,Diesel,CVT,3.1,186,Wagon,White,6,40.7,Low,2,1,1,4,46601.40005680682,250.5451615957356,15.032709695744137
Honda,2022,67087,Diesel,Automatic,3.3,329,Convertible,Silver,12,40.3,High,2,1,0,2,84006.78053014936,255.339758450302,25.456600160651323
Nissan,2018,143697,Hybrid,Automatic,4.0,488,SUV,Orange,4,34.7,High,3,1,1,6,24487.26135868316,50.17881425959664,6.12181533967079
Mazda,2017,34397,LPG,Automatic,4.9,168,Convertible,Gray,8,41.5,High,2,0,1,7,29649.67514480127,176.48616157619804,6.050954111183932
Tesla,2019,58671,Diesel,Semi-Automatic,1.3,204,Convertible,Brown,8,23.4,High,2,1,1,5,128458.16098281286,629.6968675628082,98.81396998677911
Audi,2021,116214,Petrol,Automatic,1.2,192,Sedan,Orange,4,45.2,High,1,0,1,3,48329.940130520474,251.71843817979413,40.27495010876706
Ford,2019,222857,Petrol,Manual,4.8,216,Coupe,Orange,8,34.6,High,2,0,0,5,36562.19821913294,169.26943619968952,7.617124628986028
Hyundai,2010,66897,LPG,Automatic,3.1,326,Pickup,Green,4,42.9,High,2,0,0,14,11729.209716808387,35.979170910455174,3.783616037680125
Mazda,2011,157221,LPG,Automatic,3.5,245,SUV,Brown,12,31.9,Medium,3,0,0,13,9673.85307652902,39.48511459807763,2.763958021865434
Toyota,2018,191102,Hybrid,Automatic,2.9,229,Sedan,Orange,8,18.7,Medium,1,1,1,6,30882.79891488072,134.85938390777608,10.649241005131284
